facility_code,facility_name,facility_name_short,first_nation_name,latitude,longitude,treatment_spaces,facility_type,day_name,time_band,busyness_score,wait_time_minutes,high_acuity_wait_minutes,alert_active,alert_message
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,7,0.0,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,9,3.8,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,2,0.0,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,15,1.6,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,21,0.5,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,18,1.4,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,0,0.0,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,5,0.0,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,17,1.0,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,4,0.0,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,22,0.1,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,13,4.0,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,20,1.1,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,23,0.0,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,8,2.5,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,6,0.0,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,16,1.7,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,12,4.4,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,3,0.0,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,10,5.8,14.0,,false,
15001,Ripley Satellite Health Centre (Moodoombar Dabbil),Ripley Satellite Health Centre,Moodoombar Dabbil,-27.6938454,152.8102374,7,MIIC,Sat,1,0.0,14.0,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,18,2.7,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,19,2.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,14,1.8,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,17,2.2,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,9,2.6,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,8,1.7,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,23,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,2,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,13,2.9,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,0,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,6,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,20,1.7,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,22,0.1,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,4,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,3,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,15,1.6,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,16,1.7,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,7,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,5,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,1,0.0,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,12,3.3,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,11,3.2,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,21,0.8,,,false,
15006,Redlands Satellite Health Centre (Talwalpin Milbul),Redlands Satellite Health Centre,Talwalpin Milbul,-27.6203238,153.3065898,12,MIIC,Sat,10,3.1,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,16,0.3,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,21,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,9,0.8,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,15,0.1,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,19,0.2,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,13,0.8,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,6,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,4,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,12,0.4,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,11,0.6,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,1,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,10,0.6,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,22,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,0,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,17,0.3,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,20,0.4,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,7,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,18,0.3,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,23,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,5,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,2,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,3,0.0,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,14,0.6,,,false,
15004,Bribie Island Satellite Health Centre (Yarun),Bribie Island Satellite Health Centre,Yarun,-27.0814487,153.1638882,6,MIIC,Sat,8,0.7,,,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,10,2.2,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,11,2.7,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,6,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,16,0.7,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,2,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,9,3.1,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,12,2.2,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,23,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,13,1.4,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,15,0.7,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,22,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,5,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,3,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,7,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,14,1.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,8,2.2,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,20,0.3,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,21,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,0,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,17,0.7,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,18,1.2,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,4,0.0,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,19,0.6,12.0,12.0,false,
15000,Tugun Satellite Health Centre (Banyahrmabah),Tugun Satellite Health Centre,Banyahrmabah,-28.1543864,153.4917939,8,MIIC,Sun,1,0.0,12.0,12.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,1,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,16,1.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,8,1.2,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,18,1.5,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,11,2.8,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,2,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,4,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,10,2.6,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,22,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,17,1.3,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,21,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,23,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,5,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,13,2.2,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,0,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,9,1.7,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,6,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,7,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,19,1.3,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,3,0.0,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,12,3.2,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,14,2.3,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,20,0.8,10.0,10.0,false,
15003,Caboolture Satellite Health Centre (Kabul),Caboolture Satellite Health Centre,Kabul,-27.0795776,152.9529096,6,MIIC,Sun,15,1.5,10.0,10.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,22,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,6,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,11,6.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,12,5.5,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,23,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,0,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,10,6.3,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,14,3.4,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,2,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,4,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,18,2.1,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,3,0.0,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,8,1.9,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,9,3.7,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,16,0.8,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,13,5.2,6.0,6.0,false,
15002,Kallangur Satellite Health Centre (Kalangoor),Kallangur Satellite Health Centre,Kalangoor,-27.2580685,152.9964031,10,MIIC,Sun,7,0.0,6.0,6.0,false,
